counseling_authority,college_name,type,exam,minority,university,quota,course,category,round,cutoff,year,seat,fee
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,UR,round 1,39782,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,UR,round 2,35198,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,UR,round 3,37555,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,UR,round 4,16728,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,Management Quota,round 1,31002,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,Management Quota,round 2,14090,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,Management Quota,round 3,19816,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Medicine & Radiology,Management Quota,round 4,35140,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,UR,round 1,2007,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,UR,round 2,9920,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,UR,round 3,23943,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,UR,round 4,27300,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Management Quota,round 1,2707,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Management Quota,round 2,4024,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Management Quota,round 3,26115,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Management Quota,round 4,26309,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 1,34783,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 2,13484,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 3,7973,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 4,14039,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Other Backward Class B,round 1,9234,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Other Backward Class B,round 2,6110,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Other Backward Class B,round 3,19195,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Other Backward Class B,round 4,25523,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Scheduled Caste,round 1,30523,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Scheduled Caste,round 2,2126,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Scheduled Caste,round 3,4964,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Scheduled Caste,round 4,5141,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Management Quota,round 1,25402,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Management Quota,round 2,7951,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Management Quota,round 3,39263,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,Management Quota,round 4,13691,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 1,37408,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 2,4396,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 3,34548,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 4,3527,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Scheduled Tribe,round 1,18267,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Scheduled Tribe,round 2,7889,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Scheduled Tribe,round 3,14050,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Scheduled Tribe,round 4,19764,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Management Quota,round 1,21823,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Management Quota,round 2,7110,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Management Quota,round 3,5458,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Management Quota,round 4,4763,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 1,17645,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 2,37158,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 3,29174,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 4,38190,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Management Quota,round 1,30189,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Management Quota,round 2,20423,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Management Quota,round 3,29173,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Management Quota,round 4,3899,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,UR,round 1,30345,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,UR,round 2,5740,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,UR,round 3,18155,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,UR,round 4,25773,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Scheduled Caste,round 1,3270,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Scheduled Caste,round 2,6265,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Scheduled Caste,round 3,23714,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Scheduled Caste,round 4,34733,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Management Quota,round 1,30760,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Management Quota,round 2,39511,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Management Quota,round 3,15146,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Management Quota,round 4,34628,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class B,round 1,32383,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class B,round 2,4331,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class B,round 3,36326,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class B,round 4,4320,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Management Quota,round 1,25481,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Management Quota,round 2,25623,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Management Quota,round 3,16301,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Management Quota,round 4,378,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Scheduled Caste,round 1,11506,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Scheduled Caste,round 2,17767,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Scheduled Caste,round 3,25424,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Scheduled Caste,round 4,7968,2024,,300000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Management Quota,round 1,1477,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Management Quota,round 2,4787,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Management Quota,round 3,39349,2024,,900000
West Bengal,"Guru Nanak Dev Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Public Health,Management Quota,round 4,6639,2024,,900000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,UR,round 1,35923,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,UR,round 2,5487,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,UR,round 3,19961,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,UR,round 4,22644,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,Other Backward Class A,round 1,13729,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,Other Backward Class A,round 2,3562,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,Other Backward Class A,round 3,30534,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Endodontics,Other Backward Class A,round 4,4340,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 1,25876,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 2,35164,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 3,32560,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Surgery,UR,round 4,20396,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 1,10353,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 2,26849,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 3,12117,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,UR,round 4,32815,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Other Backward Class A,round 1,39734,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Other Backward Class A,round 2,34606,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Other Backward Class A,round 3,16613,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Orthodontics,Other Backward Class A,round 4,8902,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 1,7587,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 2,31737,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 3,28494,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,UR,round 4,19944,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Scheduled Tribe,round 1,4259,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Scheduled Tribe,round 2,37819,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Scheduled Tribe,round 3,22550,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Pedodontics,Scheduled Tribe,round 4,21960,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Economically Weaker Section,round 1,31982,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Economically Weaker Section,round 2,21926,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Economically Weaker Section,round 3,38631,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Prosthodontics,Economically Weaker Section,round 4,1425,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class A,round 1,5585,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class A,round 2,6520,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class A,round 3,31308,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Periodontics,Other Backward Class A,round 4,12678,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Scheduled Tribe,round 1,24523,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Scheduled Tribe,round 2,5288,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Scheduled Tribe,round 3,908,2024,,2000
West Bengal,"Dr R Ahmed Dental College, Kolkata",,NEET-MDS,None,KUHS,Government Quota,MDS - Oral Pathology,Scheduled Tribe,round 4,6175,2024,,2000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,Unreserved,round 1,22653,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,Unreserved,round 2,12715,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,Unreserved,round 3,25570,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,Unreserved,round 4,4450,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Periodontics,Unreserved,round 1,8906,2024,,400000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Periodontics,Unreserved,round 2,28089,2024,,400000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Periodontics,Unreserved,round 3,24082,2024,,400000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Periodontics,Unreserved,round 4,18464,2024,,400000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Prosthodontics,Unreserved,round 1,18392,2024,,500000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Prosthodontics,Unreserved,round 2,34351,2024,,500000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Prosthodontics,Unreserved,round 3,25118,2024,,500000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Prosthodontics,Unreserved,round 4,21219,2024,,500000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 1,6711,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 2,27592,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 3,14202,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 4,28821,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 1,4948,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 2,34949,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 3,35281,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Orthodontics,Unreserved - Women,round 4,32958,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,UR,round 1,11036,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,UR,round 2,18819,2024,,709000
Uttrakhand,"Uttranchal Dental College, Dehradun",,NEET-MDS,None,CU,Private State Quota,MDS - Endodontics,UR,round 3,33116,2024,,709000
